Car_id,Date,Customer Name,Gender,Annual Income,Company,Color,Price ($),Body Style
C_CND_004536,8/9/2022,Gabrielle,Male,1155000,Chevrolet,Red,35500,SUV
C_CND_004537,8/9/2022,Genesis,Male,480000,Dodge,Pale White,45000,Hatchback
C_CND_004538,8/9/2022,Stephen,Male,1100000,Lincoln,Black,19000,Sedan
C_CND_004539,8/9/2022,Steven,Male,792000,Toyota,Red,33000,SUV
C_CND_004540,8/9/2022,Theodore,Male,540000,Volvo,Black,12000,Hatchback
C_CND_004541,8/9/2022,Thomas,Male,1171000,Lexus,Pale White,25100,Hatchback
C_CND_004542,8/9/2022,Timothy,Male,1408000,Chevrolet,Red,45800,SUV
C_CND_004543,8/9/2022,Tristan,Male,1494000,Nissan,Pale White,22400,Sedan
C_CND_004544,8/9/2022,Tyler,Male,2760000,Oldsmobile,Red,71000,Passenger
C_CND_004545,8/9/2022,Tzvi,Male,1285000,Pontiac,Red,43500,Sedan
C_CND_004546,8/10/2022,Alejandro,Female,662500,Oldsmobile,Red,34501,Sedan
C_CND_004547,8/10/2022,Alex,Male,3270000,Mitsubishi,Black,17001,Hatchback
C_CND_004548,8/10/2022,Alexander,Female,13500,Lincoln,Black,42001,Passenger
C_CND_004549,8/10/2022,Alexis,Female,1280000,Mercedes-B,Pale White,14001,Hatchback
C_CND_004550,8/10/2022,Alfredo,Male,625000,Mercedes-B,Red,21000,SUV
C_CND_004551,8/10/2022,Allan,Male,700000,Oldsmobile,Black,18000,SUV
C_CND_004552,8/10/2022,Allen,Male,13500,Chevrolet,Black,10000,Passenger
C_CND_004553,8/10/2022,Athena,Male,13500,Saturn,Pale White,13000,Hatchback
C_CND_004554,8/10/2022,Aubrey,Female,1150000,Volkswagen,Black,25000,SUV
C_CND_004555,8/10/2022,Audrey,Male,695000,Plymouth,Pale White,22000,SUV
C_CND_004556,8/10/2022,Ava,Male,655000,Jeep,Red,19000,Hatchback
C_CND_004557,8/10/2022,Avery,Male,775000,Plymouth,Pale White,27000,SUV
C_CND_004558,8/10/2022,Avigail,Male,820000,Lexus,Pale White,18000,Sedan
C_CND_004559,8/10/2022,Aviva,Male,990000,Plymouth,Black,75000,Passenger
C_CND_004560,8/10/2022,Eleanor,Female,1085000,Lincoln,Pale White,18501,Hatchback
C_CND_004561,8/10/2022,Elena,Male,1415500,Mitsubishi,Black,18550,Hatchback
C_CND_004562,8/10/2022,Eliana,Female,898000,Pontiac,Red,19000,Passenger
C_CND_004563,8/10/2022,Elise,Female,627000,Pontiac,Red,19000,Passenger
C_CND_004564,8/10/2022,Elisheva,Female,1206000,Mercedes-B,Red,25600,SUV
C_CND_004565,8/10/2022,Eliza,Male,705000,Chevrolet,Pale White,22000,SUV
C_CND_004566,8/10/2022,Elizabeth,Male,13500,Lincoln,Pale White,33000,Hatchback
C_CND_004567,8/10/2022,Tristan,Male,13500,Toyota,Red,31000,Hatchback
C_CND_004568,8/10/2022,Victor,Female,570000,Mercedes-B,Pale White,10000,SUV
C_CND_004569,8/10/2022,Yannis,Female,610000,Acura,Red,17000,SUV
C_CND_004570,8/10/2022,Jordan,Female,468000,Chevrolet,Black,31000,Passenger
C_CND_004571,8/10/2022,Morgane,Female,355000,Saturn,Red,61001,Hardtop
C_CND_004572,8/10/2022,Alexandre,Female,518000,Chevrolet,Black,26000,SUV
C_CND_004573,8/10/2022,Guillian,Male,1135000,Jeep,Pale White,36500,Sedan
C_CND_004574,8/10/2022,Usher,Male,1900000,Lexus,Black,39000,Sedan
C_CND_004575,8/10/2022,Victor,Male,950000,Oldsmobile,Red,15000,Sedan
C_CND_004576,8/10/2022,Vincent,Male,13500,Audi,Black,25000,SUV
C_CND_004577,8/10/2022,Vincenzo,Female,530000,Dodge,Red,31000,SUV
C_CND_004578,8/10/2022,Wesley,Female,745000,Pontiac,Red,11000,Hatchback
C_CND_004579,8/10/2022,William,Female,562000,Chrysler,Black,18000,Hatchback
C_CND_004580,8/10/2022,Wyatt,Female,627000,Buick,Pale White,17000,Hatchback
C_CND_004581,8/11/2022,Alvin,Female,1920000,Nissan,Pale White,75000,SUV
C_CND_004582,8/11/2022,Amir,Female,13500,Chrysler,Red,12000,Passenger
C_CND_004583,8/11/2022,Anderson,Male,13500,Mercury,Red,39000,Sedan
C_CND_004584,8/11/2022,Aya,Male,883000,Plymouth,Red,71000,Hatchback
C_CND_004585,8/11/2022,Jeremy,Male,13500,Dodge,Red,19000,Hardtop
C_CND_004586,8/11/2022,Baila,Male,1130000,Mitsubishi,Pale White,21000,Hatchback
C_CND_004587,8/11/2022,Ella,Male,1260000,Buick,Black,29000,Hatchback
C_CND_004588,8/11/2022,Elle,Female,13500,Plymouth,Pale White,22000,Passenger
C_CND_004589,8/11/2022,Elliana,Male,13500,Ford,Red,41000,Hatchback
C_CND_004590,8/11/2022,Joey,Male,430000,Mitsubishi,Pale White,53001,Hardtop
C_CND_004591,8/11/2022,Nael,Male,13500,Mitsubishi,Pale White,21000,Sedan
C_CND_004592,8/11/2022,Mayli,Male,500000,Dodge,Pale White,16001,Hardtop
C_CND_004593,8/11/2022,Xavier,Male,1670000,Chevrolet,Black,21000,Hatchback
C_CND_004594,8/11/2022,Yaakov,Male,950000,Jaguar,Pale White,20000,Passenger
C_CND_004595,8/11/2022,Yakov,Male,1225000,Nissan,Pale White,54500,Sedan
C_CND_004596,8/13/2022,Andre,Male,13500,Honda,Pale White,22000,SUV
C_CND_004597,8/13/2022,Andres,Male,1860000,Mercedes-B,Pale White,26000,SUV
C_CND_004598,8/13/2022,Andrew,Male,2730000,Porsche,Red,22001,SUV
C_CND_004599,8/13/2022,Andy,Female,2410000,Ford,Black,18001,SUV
C_CND_004600,8/13/2022,Angel,Female,2530000,Mercedes-B,Pale White,17001,Hatchback
C_CND_004601,8/13/2022,Angelo,Male,13500,Porsche,Red,22001,SUV
C_CND_004602,8/13/2022,Batsheva,Male,960000,Mercedes-B,Red,19000,Passenger
C_CND_004603,8/13/2022,Beatrice,Male,1050000,Chevrolet,Red,12000,Passenger
C_CND_004604,8/13/2022,Bella,Male,900000,Toyota,Black,29000,Hatchback
C_CND_004605,8/13/2022,Bianca,Male,806000,Pontiac,Pale White,42000,Passenger
C_CND_004606,8/13/2022,Blima,Male,1160000,Jeep,Black,19000,SUV
C_CND_004607,8/13/2022,Blimy,Male,700000,Toyota,Pale White,14000,SUV
C_CND_004608,8/13/2022,Ellie,Female,13500,Chevrolet,Black,31000,Passenger
C_CND_004609,8/13/2022,Eloise,Female,13500,Mercury,Black,19000,SUV
C_CND_004610,8/13/2022,Emerson,Female,985000,Mitsubishi,Red,25000,Hatchback
C_CND_004611,8/13/2022,Emilia,Female,753000,Lexus,Black,51000,Passenger
C_CND_004612,8/13/2022,Emily,Male,1460000,BMW,Red,19001,Hatchback
C_CND_004613,8/13/2022,Emma,Male,1000000,Acura,Black,21001,Hatchback
C_CND_004614,8/13/2022,Tara,Male,1266000,Lexus,Red,17600,Passenger
C_CND_004615,8/13/2022,Maurius,Male,1210000,Chrysler,Pale White,21000,Hatchback
C_CND_004616,8/13/2022,Tom,Male,1470000,Mercedes-B,Red,25001,Hardtop
C_CND_004617,8/13/2022,Adrien,Male,1056000,Pontiac,Pale White,28600,Sedan
C_CND_004618,8/13/2022,Cahille,Male,1091000,Chrysler,Black,51100,Hatchback
C_CND_004620,8/13/2022,Yaseen,Female,1035000,Pontiac,Red,43500,Sedan
C_CND_004621,8/13/2022,Yechezkel,Male,480000,Oldsmobile,Pale White,41000,Sedan
C_CND_004622,8/13/2022,Yechiel,Male,750000,Chevrolet,Red,22000,Hatchback
C_CND_004623,8/13/2022,Yehoshua,Male,13500,BMW,Red,22000,Hatchback
C_CND_004624,8/13/2022,Yehuda,Male,730000,Ford,Red,43000,Hatchback
C_CND_004625,8/13/2022,Yehudah,Male,13500,Chevrolet,Pale White,20000,SUV
C_CND_004626,8/15/2022,Anthony,Male,13500,Dodge,Pale White,21001,Sedan
C_CND_004627,8/15/2022,Antonio,Male,2020000,Mercedes-B,Pale White,14000,Hatchback
C_CND_004628,8/15/2022,Ariel,Male,460000,Mitsubishi,Red,19000,Sedan
C_CND_004629,8/15/2022,Bracha,Male,980000,Acura,Black,24000,SUV
C_CND_004630,8/15/2022,Breindy,Male,13500,Audi,Black,44000,Passenger
C_CND_004631,8/15/2022,Brianna,Female,1121000,Cadillac,Red,31100,Passenger
C_CND_004632,8/15/2022,Erin,Female,1035000,Pontiac,Black,43501,SUV
C_CND_004633,8/15/2022,Ester,Female,13500,Audi,Black,15001,SUV
C_CND_004634,8/15/2022,Esther,Male,13500,Chrysler,Pale White,17000,Sedan
C_CND_004635,8/15/2022,Meline,Female,585000,Dodge,Red,31000,Hatchback
C_CND_004636,8/15/2022,Widiane,Male,13500,Chevrolet,Pale White,14000,Hatchback
C_CND_004637,8/15/2022,Pauline,Male,13500,Chevrolet,Pale White,22001,Hardtop
C_CND_004638,8/15/2022,Yida,Male,820000,Chrysler,Red,16000,SUV
C_CND_004639,8/15/2022,Yidel,Female,746000,Volvo,Black,26000,Sedan
C_CND_004640,8/15/2022,Yisrael,Male,1650000,Ford,Pale White,18000,Hatchback
C_CND_004641,8/16/2022,Armando,Male,2250000,Mercury,Pale White,21000,SUV
C_CND_004643,8/16/2022,Arturo,Male,1800000,Chrysler,Pale White,21000,Hatchback
C_CND_004644,8/16/2022,Ashton,Male,13500,Oldsmobile,Pale White,14000,Sedan
C_CND_004645,8/16/2022,Austin,Male,1472000,Volkswagen,Pale White,38200,Passenger
C_CND_004646,8/16/2022,Avery,Male,2120000,Porsche,Pale White,32000,Passenger
C_CND_004647,8/16/2022,Axel,Male,13500,Mercedes-B,Black,22000,SUV
C_CND_004648,8/16/2022,Ayden,Female,1800000,Ford,Red,19000,Sedan
C_CND_004649,8/16/2022,Benjamin,Male,1910000,Acura,Red,31000,SUV
C_CND_004650,8/16/2022,Bradley,Male,754000,Chevrolet,Red,21000,Hatchback
C_CND_004651,8/16/2022,Brandon,Male,13500,Honda,Pale White,13000,SUV
C_CND_004652,8/16/2022,Brayan,Female,1605000,Chevrolet,Red,24500,SUV
C_CND_004653,8/16/2022,Brayden,Male,13500,Porsche,Black,26000,SUV
C_CND_004654,8/16/2022,Brooke,Male,1250800,Mercedes-B,Pale White,46080,Passenger
C_CND_004655,8/16/2022,Bruchy,Male,1327000,Ford,Black,22700,Passenger
C_CND_004656,8/16/2022,Caitlin,Male,670000,Chrysler,Black,26000,SUV
C_CND_004657,8/16/2022,Carolina,Female,1523000,Plymouth,Pale White,27300,SUV
C_CND_004658,8/16/2022,Caroline,Male,13500,Chevrolet,Black,44000,Hatchback
C_CND_004659,8/16/2022,Cassandra,Male,1615000,Lincoln,Black,19500,Sedan
C_CND_004660,8/16/2022,Jane,Male,988000,Lexus,Black,34000,Hardtop
C_CND_004661,8/16/2022,Cecilia,Male,620000,Oldsmobile,Pale White,45000,SUV
C_CND_004662,8/16/2022,Celia,Female,13500,Pontiac,Pale White,20000,Hatchback
C_CND_004663,8/16/2022,Chana,Male,800000,Ford,Pale White,19000,Sedan
C_CND_004664,8/16/2022,Chanie,Female,1676000,Jeep,Red,14600,Sedan
C_CND_004665,8/16/2022,Chany,Male,1540000,Volkswagen,Pale White,12000,Hatchback
C_CND_004666,8/16/2022,Jenna,Male,855000,Chevrolet,Red,25000,Hardtop
C_CND_004667,8/16/2022,Esty,Male,845000,Porsche,Red,22000,SUV
C_CND_004668,8/16/2022,Etty,Female,13500,Oldsmobile,Pale White,26000,Sedan
C_CND_004669,8/16/2022,Eva,Male,881000,Dodge,Black,19000,SUV
C_CND_004670,8/16/2022,Eve,Male,13500,Ford,Red,31000,Sedan
C_CND_004671,8/16/2022,Evelyn,Male,1270000,Mercury,Red,39000,Sedan
C_CND_004672,8/16/2022,Faiga,Female,340000,Toyota,Black,21000,SUV
C_CND_004673,8/16/2022,Faigy,Male,13500,Buick,Pale White,62000,Hatchback
C_CND_004674,8/16/2022,Finley,Male,780000,Porsche,Black,16000,SUV
C_CND_004675,8/16/2022,Fiona,Male,13500,Mercedes-B,Black,18000,SUV
C_CND_004676,8/16/2022,Fradel,Male,1060000,Lexus,Black,34000,SUV
C_CND_004677,8/16/2022,Fraidy,Male,930000,Oldsmobile,Pale White,26000,Sedan
C_CND_004678,8/16/2022,Francesca,Male,13500,Mercedes-B,Pale White,10000,SUV
C_CND_004679,8/16/2022,Frimet,Male,1420000,Chevrolet,Red,25000,SUV
C_CND_004680,8/16/2022,Empty,Male,1000000,Chevrolet,Pale White,26000,Hatchback
C_CND_004681,8/16/2022,Jordan,Male,1000000,Mercedes-B,Pale White,36000,Passenger
C_CND_004682,8/16/2022,Nathanael,Male,813500,Acura,Red,31500,SUV
C_CND_004683,8/16/2022,Manon,Male,13500,Plymouth,Red,15000,Hatchback
C_CND_004684,8/16/2022,Zaia,Male,987000,Dodge,Black,60000,Hatchback
C_CND_004685,8/16/2022,Amine,Female,700000,Oldsmobile,Red,41000,Sedan
C_CND_004686,8/16/2022,Jade,Male,1365000,Volkswagen,Red,69500,Passenger
C_CND_004687,8/16/2022,Sarah,Male,818000,Audi,Black,14000,SUV
C_CND_004688,8/16/2022,Guilhem,Male,13500,Oldsmobile,Pale White,46000,Sedan
C_CND_004689,8/16/2022,Leo,Female,13500,Mitsubishi,Red,19000,Sedan
C_CND_004690,8/16/2022,Clement,Male,320000,Nissan,Pale White,20000,Hatchback
C_CND_004691,8/16/2022,Nathan,Female,800000,BMW,Red,29000,SUV
C_CND_004692,8/16/2022,Nathan,Female,530000,Honda,Black,43000,Sedan
C_CND_004693,8/16/2022,Yisroel,Male,2750000,Toyota,Black,12000,Passenger
C_CND_004694,8/16/2022,Yitzchak,Male,853000,Audi,Black,27000,SUV
C_CND_004695,8/16/2022,Yitzchok,Male,670000,Mercedes-B,Pale White,31000,Sedan
C_CND_004696,8/16/2022,Yoel,Male,765000,Infiniti,Red,15000,Hatchback
C_CND_004697,8/16/2022,Yonah,Male,820000,Lexus,Pale White,27000,Sedan
C_CND_004698,8/16/2022,Yosef,Male,13500,Ford,Red,29000,Passenger
C_CND_004699,8/16/2022,Yousef,Female,1150000,BMW,Pale White,16000,SUV
C_CND_004700,8/16/2022,Youssef,Female,723000,BMW,Red,19000,Hatchback
C_CND_004701,8/16/2022,Zachary,Male,870000,Mercedes-B,Red,71000,Hatchback
C_CND_004702,8/16/2022,Zalmen,Female,750000,Oldsmobile,Red,15000,Hatchback
C_CND_004703,8/16/2022,Zev,Male,13500,Audi,Pale White,42000,SUV
C_CND_004704,8/16/2022,Abby,Male,595000,Dodge,Red,39000,Passenger
C_CND_004705,8/16/2022,Abigail,Male,3200000,Pontiac,Pale White,26000,SUV
C_CND_004706,8/17/2022,Brian,Male,13500,Mitsubishi,Pale White,12000,SUV
C_CND_004707,8/17/2022,Bryan,Male,3000000,Mitsubishi,Black,27000,SUV
C_CND_004708,8/17/2022,Bryant,Female,13500,Subaru,Red,26000,SUV
C_CND_004709,8/17/2022,Bryce,Male,3400000,Pontiac,Pale White,42000,Passenger
C_CND_004710,8/17/2022,Byron,Female,13500,Plymouth,Black,29000,SUV
C_CND_004711,8/17/2022,Chava,Male,1160000,Chrysler,Pale White,22000,SUV
C_CND_004712,8/17/2022,Josephine,Male,710000,Toyota,Pale White,53000,Hardtop
C_CND_004713,8/17/2022,Chaya,Female,1200000,Mercedes-B,Red,15000,Hatchback
C_CND_004714,8/17/2022,Chelsea,Male,715000,Mercury,Red,39000,Sedan
C_CND_004715,8/17/2022,Chloe,Male,1010000,Oldsmobile,Red,25000,Sedan
C_CND_004716,8/17/2022,Gabriela,Male,1075000,Porsche,Pale White,20500,Passenger
C_CND_004717,8/17/2022,Gabriella,Male,1105000,Oldsmobile,Red,24500,Passenger
C_CND_004718,8/17/2022,Gabrielle,Male,1209000,Lexus,Pale White,54900,Sedan
C_CND_004719,8/17/2022,Gemma,Male,3010000,Toyota,Pale White,53001,SUV
C_CND_004720,8/17/2022,Genevieve,Male,1435000,Porsche,Pale White,14501,SUV
C_CND_004721,8/17/2022,Delphine,Female,440000,Volvo,Black,39000,Passenger
C_CND_004722,8/17/2022,Prune,Female,435000,Ford,Black,69000,SUV
C_CND_004723,8/17/2022,Anaelle,Male,500500,Jaguar,Black,16500,Passenger
C_CND_004724,8/17/2022,Melody,Female,13500,Lincoln,Black,17000,Hatchback
C_CND_004725,8/17/2022,Lou Anne,Male,600000,Pontiac,Black,43001,Hardtop
C_CND_004726,8/17/2022,Alban,Male,1510000,Chevrolet,Black,27000,Hardtop
C_CND_004727,8/17/2022,Aisha,Female,740000,Nissan,Black,26000,Passenger
C_CND_004728,8/17/2022,Alexandra,Female,742000,Acura,Black,23000,Hatchback
C_CND_004729,8/17/2022,Alexis,Male,1750000,Lexus,Red,13000,Sedan
C_CND_004730,8/17/2022,Alice,Female,1360000,Mitsubishi,Red,19000,Sedan
C_CND_004731,8/21/2022,Caleb,Male,13500,Acura,Red,34000,SUV
C_CND_004732,8/21/2022,Cameron,Male,13500,Dodge,Red,22000,Passenger
C_CND_004733,8/21/2022,Carlos,Female,1490000,Toyota,Red,31000,Hatchback
C_CND_004734,8/21/2022,Carmelo,Female,905000,Mercedes-B,Pale White,10000,SUV
C_CND_004735,8/21/2022,Cesar,Female,13500,Acura,Red,17000,SUV
C_CND_004736,8/21/2022,Abigail,Male,2188000,Chevrolet,Black,31801,Passenger
C_CND_004737,8/21/2022,Ada,Male,755000,Ford,Black,49001,SUV
C_CND_004738,8/21/2022,Aisha,Male,13500,Chevrolet,Black,26000,SUV
C_CND_004739,8/21/2022,Aiza,Male,2900000,Jeep,Pale White,36000,Sedan
C_CND_004740,8/21/2022,Aleena,Female,1947000,Cadillac,Black,44700,SUV
C_CND_004741,8/21/2022,Alexa,Female,13500,Mitsubishi,Pale White,21000,Sedan
C_CND_004742,8/21/2022,Alexandra,Male,13500,Mitsubishi,Pale White,12000,SUV
C_CND_004743,8/21/2022,Alice,Male,3290000,Lexus,Red,17000,Passenger
C_CND_004744,8/21/2022,Alina,Male,2665000,Chrysler,Pale White,21500,Hatchback
C_CND_004745,8/21/2022,Alisha,Male,13500,Chevrolet,Red,21000,SUV
C_CND_004746,8/21/2022,Aliyah,Male,1801000,Pontiac,Pale White,28100,Sedan
C_CND_004747,8/21/2022,Dylan,Male,450000,Ford,Black,61000,Hardtop
C_CND_004748,8/21/2022,Claire,Female,13500,Lexus,Black,12000,Hatchback
C_CND_004749,8/21/2022,Clara,Male,730000,Toyota,Red,14000,Passenger
C_CND_004750,8/21/2022,Colette,Male,676000,Volkswagen,Pale White,27000,Hatchback
C_CND_004751,8/21/2022,Cora,Female,839000,Ford,Black,41000,SUV
C_CND_004752,8/21/2022,Dahlia,Male,805000,Dodge,Red,31000,SUV
C_CND_004753,8/21/2022,Daisy,Male,802000,Mitsubishi,Red,12000,Hatchback
C_CND_004754,8/21/2022,Dalia,Male,1126000,Chevrolet,Pale White,25600,SUV
C_CND_004755,8/21/2022,Xavier,Female,970000,Chevrolet,Black,16000,Hardtop
C_CND_004756,8/21/2022,Yaakov,Female,6240000,Chrysler,Pale White,42000,Hardtop
C_CND_004757,8/21/2022,Alisson,Male,1950000,Volkswagen,Red,35000,Hardtop
C_CND_004758,8/21/2022,Shirley,Male,810000,Nissan,Red,21000,Hardtop
C_CND_004759,8/21/2022,Devora,Male,1512000,Volkswagen,Pale White,17200,Sedan
C_CND_004760,8/21/2022,Harmony,Male,767500,Ford,Black,61500,Hardtop
C_CND_004761,8/21/2022,Diana,Male,2042000,Lincoln,Pale White,18200,Hatchback
C_CND_004762,8/21/2022,Dina,Female,1285000,Mitsubishi,Black,18500,Hatchback
C_CND_004763,8/21/2022,Georgia,Male,1417000,Acura,Black,24701,SUV
C_CND_004764,8/21/2022,Gia,Male,1290000,Hyundai,Red,22001,Sedan
C_CND_004765,8/21/2022,Gianna,Male,13500,Mercedes-B,Red,21001,SUV
C_CND_004766,8/21/2022,Giovanna,Male,13500,Volkswagen,Red,13001,Hatchback
C_CND_004767,8/21/2022,Gittel,Male,1226000,Volkswagen,Red,45601,SUV
C_CND_004768,8/21/2022,Gitty,Male,495000,Chevrolet,Pale White,14000,SUV
C_CND_004769,8/21/2022,Giuliana,Male,325000,Subaru,Red,26000,SUV
C_CND_004770,8/21/2022,Golda,Male,1370000,Hyundai,Red,21000,SUV
C_CND_004771,8/21/2022,Goldy,Male,13500,Dodge,Pale White,10000,SUV
C_CND_004772,8/21/2022,Grace,Female,2560000,Mitsubishi,Red,29001,SUV
C_CND_004773,8/21/2022,Greta,Male,1620000,Dodge,Black,60001,Hatchback
C_CND_004774,8/21/2022,Hadassa,Male,13500,Oldsmobile,Red,24001,Passenger
C_CND_004775,8/21/2022,Hadassah,Male,1180000,Chevrolet,Pale White,46000,SUV
C_CND_004777,8/21/2022,Hanna,Male,880000,Toyota,Pale White,22000,Hatchback
C_CND_004778,8/21/2022,Hannah,Male,1450000,Mercury,Red,22000,Hatchback
C_CND_004779,8/21/2022,Louis,Male,1060000,Audi,Black,27000,SUV
C_CND_004780,8/21/2022,Liam,Male,940000,Ford,Black,10000,SUV
C_CND_004781,8/21/2022,Jean-Marie,Female,510000,Toyota,Pale White,45000,SUV
C_CND_004782,8/21/2022,Simon,Female,551000,Porsche,Red,22001,Hardtop
C_CND_004783,8/21/2022,Athina,Female,412000,Dodge,Black,19001,Hardtop
C_CND_004784,8/21/2022,Gloria,Male,2100000,Oldsmobile,Black,17000,Hatchback
C_CND_004785,8/21/2022,Nathan,Female,825000,Mitsubishi,Pale White,12000,Hardtop
C_CND_004786,8/21/2022,Ymenie,Female,1727500,Lincoln,Black,26750,Hatchback
C_CND_004787,8/21/2022,Noe,Male,1331000,BMW,Red,21100,Hatchback
C_CND_004788,8/21/2022,Carla,Female,13500,Saturn,Pale White,18000,Hatchback
C_CND_004789,8/21/2022,Clarisse,Male,13500,Pontiac,Red,19000,Passenger
C_CND_004790,8/21/2022,Clement,Female,409000,Mercedes-B,Black,14000,Hatchback
C_CND_004791,8/21/2022,Lisa,Male,1020000,Ford,Red,19000,Sedan
C_CND_004793,8/21/2022,Milan,Male,1070000,Ford,Black,26000,SUV
C_CND_004794,8/21/2022,Tylana,Male,825000,Jeep,Pale White,23000,Hatchback
C_CND_004795,8/21/2022,Lucie,Female,13500,Audi,Pale White,12000,Hardtop
C_CND_004796,8/21/2022,Alisha,Male,1230000,Toyota,Black,12000,Passenger
C_CND_004797,8/21/2022,Allison,Male,13500,Toyota,Pale White,25000,SUV
C_CND_004798,8/21/2022,Alyssa,Male,2170000,Volkswagen,Red,69000,Passenger
C_CND_004799,8/21/2022,Amanda,Female,13500,Toyota,Black,34000,Hatchback
C_CND_004800,8/21/2022,Amaya,Female,2500000,Mercury,Black,33000,Hatchback
C_CND_004801,8/21/2022,Amber,Female,13500,Volkswagen,Pale White,45000,Passenger
C_CND_004802,8/21/2022,Amelia,Male,1680000,BMW,Black,31000,SUV
C_CND_004803,8/21/2022,Baptiste,Male,807500,Dodge,Pale White,21500,Hardtop
C_CND_004804,8/21/2022,Amy,Female,1125000,Chrysler,Pale White,17500,Sedan
C_CND_004805,8/21/2022,Anaya,Male,860000,Chevrolet,Pale White,17000,Sedan
C_CND_004806,8/21/2022,Angel,Female,845000,Chevrolet,Pale White,25000,SUV
C_CND_004807,8/21/2022,Angela,Male,13500,Pontiac,Pale White,28000,Sedan
C_CND_004808,8/21/2022,Angelina,Male,1085000,Mercedes-B,Pale White,10500,SUV
C_CND_004809,8/21/2022,Elouan,Male,660000,Chrysler,Pale White,46000,Hardtop
C_CND_004810,8/21/2022,Anna,Male,2380000,Mitsubishi,Black,49000,Hatchback
C_CND_004811,8/22/2022,Allison,Female,1100000,Chrysler,Black,51000,Hatchback
C_CND_004813,8/22/2022,Dylan,Male,13500,Pontiac,Red,19000,Passenger
C_CND_004814,8/22/2022,Eden,Male,1260000,Pontiac,Red,19000,Passenger
C_CND_004815,8/22/2022,Harper,Male,856000,Lincoln,Black,17000,Hatchback
C_CND_004816,8/22/2022,Hazel,Male,13500,Saturn,Pale White,51000,Sedan
C_CND_004817,8/22/2022,Victor,Male,780000,Saturn,Red,24000,Sedan
C_CND_004818,8/22/2022,Emy,Female,13500,Pontiac,Pale White,12000,SUV
C_CND_004819,8/22/2022,Annabelle,Male,2100000,Audi,Black,15000,SUV
C_CND_004820,8/22/2022,Annie,Female,3100000,Nissan,Black,16000,Passenger
C_CND_004821,8/23/2022,Amanda,Male,13500,Dodge,Red,31000,Hatchback
C_CND_004822,8/23/2022,Amber,Male,2410000,Chevrolet,Pale White,14000,Hatchback
C_CND_004823,8/23/2022,Amelia,Male,650000,Saturn,Black,33000,SUV
C_CND_004824,8/23/2022,Angel,Male,13500,Chevrolet,Pale White,26000,Hatchback
C_CND_004825,8/23/2022,Angela,Male,13500,Mercedes-B,Pale White,36000,Passenger
C_CND_004826,8/23/2022,Angelina,Female,1820000,Acura,Red,31000,SUV
C_CND_004827,8/23/2022,Angie,Male,2275000,Plymouth,Red,15500,Hatchback
C_CND_004828,8/23/2022,Anika,Male,2810000,Dodge,Black,60000,Hatchback
C_CND_004829,8/23/2022,Anna,Male,1385000,Oldsmobile,Red,41500,Sedan
C_CND_004830,8/23/2022,Annabelle,Female,4600000,Volkswagen,Red,69000,Passenger
C_CND_004831,8/23/2022,Annie,Male,13500,Audi,Black,14000,SUV
C_CND_004832,8/23/2022,Sarah,Male,715000,Lexus,Black,18000,Hardtop
C_CND_004833,8/23/2022,Angelique,Male,725000,Chevrolet,Pale White,57000,Hardtop
C_CND_004834,8/23/2022,Eliana,Male,1235000,Lincoln,Pale White,33500,Hatchback
C_CND_004835,8/23/2022,Elise,Male,1570000,Buick,Black,29000,Hatchback
C_CND_004836,8/23/2022,Elisheva,Male,777000,Plymouth,Pale White,22000,Passenger
C_CND_004837,8/23/2022,Eliza,Male,972000,Ford,Red,41000,Hatchback
C_CND_004838,8/23/2022,Elizabeth,Male,1225000,Chevrolet,Black,31500,Passenger
C_CND_004839,8/23/2022,Ella,Female,1170000,Mercury,Black,19000,SUV
C_CND_004840,8/23/2022,Elle,Male,1292000,Mitsubishi,Red,25200,Hatchback
C_CND_004841,8/23/2022,Elliana,Male,912000,Lexus,Black,51000,Passenger
C_CND_004842,8/23/2022,Ellie,Female,1217500,BMW,Red,19750,Hatchback
C_CND_004843,8/23/2022,Henny,Male,13500,Lexus,Pale White,25000,Hatchback
C_CND_004844,8/23/2022,Hindy,Female,900000,Honda,Red,39000,SUV
C_CND_004845,8/23/2022,Idy,Male,885500,Lincoln,Pale White,20500,Passenger
C_CND_004846,8/23/2022,Ilana,Male,1680000,Honda,Black,43001,Sedan
C_CND_004847,8/23/2022,Iris,Female,13500,Plymouth,Pale White,27001,Hatchback
C_CND_004848,8/23/2022,Isabel,Male,730000,Toyota,Black,28000,Hatchback
C_CND_004849,8/23/2022,Isabella,Male,825000,Chevrolet,Black,44000,Hatchback
